Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
0.10,9,4,1000,2,3.626998e+02,7,6525,-3.626874e+02,-6.0,0,0,0.21521963718715337
0.10,9,4,1000,2,3.626998e+02,8,7899,-3.626615e+02,-9.0,0,0,0.20201317594939378
0.10,9,4,1000,2,3.626998e+02,9,7429,-3.626712e+02,-8.0,0,0,0.15488384770825797
0.10,9,24,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,24,1000,2,3.627312e+02,0,9846,-3.626659e+02,-14.0,0,0,Infinity
0.10,9,24,1000,2,3.627312e+02,1,3801,-3.679707e+02,3.0,9,0,Infinity
0.10,9,24,1000,2,3.627312e+02,2,3676,-3.628527e+02,0.0,0,0,1.2031428853618553
0.10,9,24,1000,2,3.627312e+02,3,7616,-3.626967e+02,-8.0,0,0,0.25373097591081983
0.10,9,24,1000,2,3.627312e+02,4,4167,-3.627736e+02,-2.0,0,0,0.24733352703489447
0.10,9,24,1000,2,3.627312e+02,5,6478,-3.626745e+02,-10.0,0,0,0.24093963497686738
0.10,9,24,1000,2,3.627312e+02,6,9375,-3.626668e+02,-12.0,0,0,0.23691942905766913
0.10,9,24,1000,2,3.627312e+02,7,4059,-3.627726e+02,-5.0,0,0,0.23553768642291714
0.10,9,24,1000,2,3.627312e+02,8,6476,-3.627723e+02,-6.0,0,0,0.19077600344924445
0.10,9,24,1000,2,3.627312e+02,9,8463,-3.628365e+02,-1.0,0,0,0.13255192253272086
0.10,9,11,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,11,1000,2,3.626976e+02,0,9302,-3.679707e+02,3.0,9,0,Infinity
0.10,9,11,1000,2,3.626976e+02,1,7761,-3.626594e+02,-17.0,0,0,Infinity
0.10,9,11,1000,2,3.626976e+02,2,9824,-3.628527e+02,0.0,0,0,1.1692681136946814
0.10,9,11,1000,2,3.626976e+02,3,8764,-3.626615e+02,-9.0,0,0,0.2529675546052956
0.10,9,11,1000,2,3.626976e+02,4,9395,-3.626596e+02,-13.0,0,0,0.2500859073240627
0.10,9,11,1000,2,3.626976e+02,5,3547,-3.626756e+02,-7.0,0,0,0.20682259699357242
0.10,9,11,1000,2,3.626976e+02,6,7431,-3.626598e+02,-12.0,0,0,0.20035436847246493
0.10,9,11,1000,2,3.626976e+02,7,4290,-3.627491e+02,-4.0,0,0,0.16429355312549457
0.10,9,11,1000,2,3.626976e+02,8,4688,-3.626977e+02,-5.0,0,0,0.16385111778875594
0.10,9,11,1000,2,3.626976e+02,9,6269,-3.627736e+02,-2.0,0,0,0.16382730658720443
0.10,9,30,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,30,1000,2,3.626998e+02,0,5652,-3.679707e+02,3.0,9,0,Infinity
0.10,9,30,1000,2,3.626998e+02,1,5143,-3.626592e+02,-18.0,0,0,Infinity
0.10,9,30,1000,2,3.626998e+02,2,4643,-3.628527e+02,0.0,0,0,1.2165473483677944
0.10,9,30,1000,2,3.626998e+02,3,2986,-3.626598e+02,-12.0,0,0,0.28613575403003577
0.10,9,30,1000,2,3.626998e+02,4,5746,-3.626593e+02,-15.0,0,0,0.2858316410836627
0.10,9,30,1000,2,3.626998e+02,5,6486,-3.627736e+02,-2.0,0,0,0.21352889912442038
0.10,9,30,1000,2,3.626998e+02,6,6747,-3.627303e+02,-4.0,0,0,0.20670576995074158
0.10,9,30,1000,2,3.626998e+02,7,6868,-3.626874e+02,-6.0,0,0,0.20160334455142678
0.10,9,30,1000,2,3.626998e+02,8,4426,-3.626615e+02,-9.0,0,0,0.19261283202359838
0.10,9,30,1000,2,3.626998e+02,9,6839,-3.626712e+02,-8.0,0,0,0.14774093688706738
0.10,9,19,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,19,1000,2,3.626976e+02,0,9472,-3.679707e+02,3.0,9,0,Infinity
0.10,9,19,1000,2,3.626976e+02,1,7401,-3.626592e+02,-18.0,0,0,Infinity
0.10,9,19,1000,2,3.626976e+02,2,9684,-3.628527e+02,0.0,0,0,1.2165337874887696
0.10,9,19,1000,2,3.626976e+02,3,7484,-3.627303e+02,-4.0,0,0,0.2565719710899792
0.10,9,19,1000,2,3.626976e+02,4,8655,-3.626756e+02,-7.0,0,0,0.2510407738012022
0.10,9,19,1000,2,3.626976e+02,5,6776,-3.626615e+02,-9.0,0,0,0.2409392015684251
0.10,9,19,1000,2,3.626976e+02,6,6585,-3.626605e+02,-12.0,0,0,0.23850180818597785
0.10,9,19,1000,2,3.626976e+02,7,5367,-3.627737e+02,-2.0,0,0,0.21353703998745824
0.10,9,19,1000,2,3.626976e+02,8,7580,-3.626593e+02,-14.0,0,0,0.19069897099408814
0.10,9,19,1000,2,3.626976e+02,9,7460,-3.626593e+02,-16.0,0,0,0.19050404373726051
0.10,9,40,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,40,1000,2,3.626999e+02,0,9952,-3.679707e+02,3.0,9,0,Infinity
