Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
0.10,5,44, 2005.184000,1019.464000,309.594000,562.862000,113.264000, 4096.000000,408.100000,3925.500000,18204.500000,13.200000
0.10,5,50, 1674.648000,822.051000,282.321000,510.493000,59.783000, 4096.000000,408.500000,3925.500000,18204.500000,13.100000
0.10,5,10, 2273.138000,1145.687000,361.466000,657.770000,108.215000, 4096.000000,407.700000,3925.500000,18204.500000,13.100000
0.10,5,22, 2022.181000,1040.835000,315.042000,573.649000,92.655000, 4096.000000,404.200000,3925.500000,18204.500000,13.300000
0.10,5,31, 2064.433000,1059.666000,315.307000,572.538000,116.922000, 4096.000000,404.800000,3925.500000,18204.500000,13.300000
0.10,5,15, 1586.749000,790.120000,258.387000,472.289000,65.953000, 4096.000000,407.800000,3925.500000,18204.500000,13.200000
0.10,5,41, 2027.150000,1041.483000,316.730000,573.570000,95.367000, 4096.000000,407.400000,3925.500000,18204.500000,13.200000
0.10,5,48, 1669.604000,816.307000,261.851000,476.319000,115.127000, 4096.000000,406.800000,3925.500000,18204.500000,13.100000
0.10,5,12, 2087.546000,1089.232000,320.870000,582.027000,95.417000, 4096.000000,407.500000,3925.500000,18204.500000,13.400000
0.10,5,6, 2064.393000,1050.846000,320.676000,582.393000,110.478000, 4096.000000,409.300000,3925.500000,18204.500000,13.200000
0.10,5,49, 2015.156000,1025.573000,311.987000,568.367000,109.229000, 4096.000000,407.200000,3925.500000,18204.500000,13.500000
0.10,5,27, 2267.693000,1143.064000,361.545000,657.271000,105.813000, 4096.000000,407.900000,3925.500000,18204.500000,13.300000
0.10,5,47, 1674.330000,833.687000,254.032000,464.542000,122.069000, 4096.000000,408.100000,3925.500000,18204.500000,13.100000
0.10,5,45, 1589.913000,804.197000,255.890000,465.082000,64.744000, 4096.000000,407.100000,3925.500000,18204.500000,13.200000
0.10,5,28, 2338.965000,1198.365000,364.396000,663.250000,112.954000, 4096.000000,407.200000,3925.500000,18204.500000,13.300000
0.10,5,7, 1633.779000,792.623000,254.363000,463.825000,122.968000, 4096.000000,407.600000,3925.500000,18204.500000,13.200000
0.10,5,36, 2327.734000,1224.764000,357.116000,644.231000,101.623000, 4096.000000,408.700000,3925.500000,18204.500000,13.100000
0.10,5,46, 1969.631000,1008.782000,305.694000,552.637000,102.518000, 4096.000000,407.600000,3925.500000,18204.500000,13.200000
0.10,5,33, 2001.123000,1058.654000,307.545000,560.542000,74.382000, 4096.000000,408.400000,3925.500000,18204.500000,13.300000
0.10,5,4, 2041.449000,1016.534000,317.247000,575.192000,132.476000, 4096.000000,408.000000,3925.500000,18204.500000,13.200000
0.10,5,24, 1636.874000,824.835000,257.055000,469.660000,85.324000, 4096.000000,408.400000,3925.500000,18204.500000,13.200000
0.10,5,11, 2128.559000,1139.037000,314.150000,568.777000,106.595000, 4096.000000,408.600000,3925.500000,18204.500000,13.100000
0.10,5,30, 2229.753000,1129.162000,356.944000,647.946000,95.701000, 4096.000000,399.300000,3925.500000,18204.500000,13.300000
0.10,5,19, 1683.360000,847.213000,261.004000,475.093000,100.050000, 4096.000000,406.200000,3925.500000,18204.500000,13.300000
0.10,5,40, 1864.636000,939.454000,294.407000,530.367000,100.408000, 4096.000000,408.600000,3925.500000,18204.500000,13.200000
0.10,5,43, 1648.688000,823.302000,258.253000,468.440000,98.693000, 4096.000000,408.900000,3925.500000,18204.500000,13.200000
0.10,5,23, 1972.246000,1001.896000,321.202000,586.441000,62.707000, 4096.000000,428.000000,3925.500000,18204.500000,13.200000
0.10,5,25, 2357.181000,1160.772000,365.778000,661.148000,169.483000, 4096.000000,409.100000,3925.500000,18204.500000,13.100000
0.10,5,21, 1991.420000,999.132000,313.540000,564.964000,113.784000, 4096.000000,408.300000,3925.500000,18204.500000,13.300000
0.10,5,34, 2421.729000,1266.366000,376.751000,673.176000,105.436000, 4096.000000,408.800000,3925.500000,18204.500000,13.300000
0.10,5,8, 2414.283000,1218.989000,375.395000,670.481000,149.418000, 4096.000000,406.400000,3925.500000,18204.500000,13.100000
0.10,5,29, 2293.149000,1179.779000,355.754000,646.661000,110.955000, 4096.000000,429.000000,3925.500000,18204.500000,13.300000
0.10,5,20, 1627.955000,828.380000,259.783000,473.563000,66.229000, 4096.000000,407.600000,3925.500000,18204.500000,13.300000
0.10,5,3, 2049.961000,1059.959000,321.408000,583.944000,84.650000, 4096.000000,428.400000,3925.500000,18204.500000,13.200000
0.10,5,9, 1910.930000,1010.772000,306.310000,555.451000,38.397000, 4096.000000,408.800000,3925.500000,18204.500000,13.300000
0.10,5,37, 2260.127000,1111.333000,356.753000,652.172000,139.869000, 4096.000000,408.400000,3925.500000,18204.500000,13.200000
0.10,5,38, 1660.539000,804.728000,252.085000,461.503000,142.223000, 4096.000000,408.400000,3925.500000,18204.500000,13.200000
0.10,5,17, 2200.393000,1112.158000,330.190000,591.105000,166.940000, 4096.000000,406.600000,3925.500000,18204.500000,13.200000
0.10,5,18, 2248.053000,1153.863000,357.352000,650.818000,86.020000, 4096.000000,408.400000,3925.500000,18204.500000,13.100000
0.10,5,5, 2165.773000,1126.191000,330.651000,585.243000,123.688000, 4096.000000,407.400000,3925.500000,18204.500000,13.300000
0.10,5,2, 2139.223000,1133.810000,322.465000,582.490000,100.458000, 4096.000000,407.500000,3925.500000,18204.500000,13.100000
0.10,5,35, 2213.172000,1125.937000,357.374000,646.813000,83.048000, 4096.000000,428.400000,3925.500000,18204.500000,13.300000
0.10,5,26, 2042.421000,1042.142000,309.940000,561.170000,129.169000, 4096.000000,407.200000,3925.500000,18204.500000,13.100000
0.10,5,39, 1858.230000,958.206000,281.865000,493.269000,124.890000, 4096.000000,408.600000,3925.500000,18204.500000,13.200000
0.10,5,1, 2121.626000,1117.545000,317.078000,574.411000,112.592000, 4096.000000,408.700000,3925.500000,18204.500000,13.300000
0.10,5,32, 1993.396000,1026.541000,312.945000,567.864000,86.046000, 4096.000000,407.100000,3925.500000,18204.500000,13.200000
0.10,5,16, 1710.780000,835.699000,281.898000,511.195000,81.988000, 4096.000000,407.000000,3925.500000,18204.500000,13.200000
0.10,5,42, 2017.470000,1027.263000,310.623000,563.355000,116.229000, 4096.000000,429.500000,3925.500000,18204.500000,13.200000
0.10,5,13, 2015.640000,1038.920000,305.257000,552.759000,118.704000, 4096.000000,408.600000,3925.500000,18204.500000,13.200000
0.10,5,14, 2129.485000,1145.935000,321.905000,575.099000,86.546000, 4096.000000,407.100000,3925.500000,18204.500000,13.200000
0.10,3,44, 1499.120000,530.837000,259.847000,478.007000,230.429000, 4096.000000,313.700000,3925.500000,18204.500000,13.200000
0.10,3,50, 1373.534000,510.938000,264.126000,483.142000,115.328000, 4096.000000,314.500000,3925.500000,18204.500000,13.200000
0.10,3,10, 1354.061000,440.537000,259.865000,477.582000,176.077000, 4096.000000,314.500000,3925.500000,18204.500000,13.200000
0.10,3,22, 1575.174000,600.280000,296.321000,520.094000,158.479000, 4096.000000,313.800000,3925.500000,18204.500000,13.200000
0.10,3,31, 1587.005000,599.519000,301.377000,522.183000,163.926000, 4096.000000,314.400000,3925.500000,18204.500000,13.200000
0.10,3,15, 1732.554000,605.334000,345.204000,624.569000,157.447000, 4096.000000,315.000000,3925.500000,18204.500000,13.100000
0.10,3,41, 1672.682000,613.616000,294.003000,513.746000,251.317000, 4096.000000,314.800000,3925.500000,18204.500000,13.200000
0.10,3,48, 1611.026000,592.700000,297.363000,512.569000,208.394000, 4096.000000,313.900000,3925.500000,18204.500000,13.200000
0.10,3,12, 1590.171000,581.984000,300.756000,518.922000,188.509000, 4096.000000,313.900000,3925.500000,18204.500000,13.000000
0.10,3,6, 1334.058000,458.881000,242.748000,446.884000,185.545000, 4096.000000,314.300000,3925.500000,18204.500000,13.200000
0.10,3,49, 1498.462000,569.487000,290.493000,500.343000,138.139000, 4096.000000,314.100000,3925.500000,18204.500000,13.200000
0.10,3,27, 1341.912000,467.652000,231.567000,427.803000,214.890000, 4096.000000,314.100000,3925.500000,18204.500000,13.200000
0.10,3,47, 1555.196000,549.477000,268.255000,489.969000,247.495000, 4096.000000,314.300000,3925.500000,18204.500000,13.100000
0.10,3,45, 1329.191000,509.658000,251.567000,461.137000,106.829000, 4096.000000,313.200000,3925.500000,18204.500000,13.100000
