Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
4000,8,3, 4123.294000,1888.873000,644.133000,1170.821000,419.467000, 4096.000000,721.900000,3925.500000,18204.500000,13.200000
4000,8,9, 4233.455000,2097.045000,691.618000,1206.474000,238.318000, 4096.000000,722.600000,3925.500000,18204.500000,13.300000
4000,8,37, 4054.152000,1861.968000,650.726000,1186.587000,354.871000, 4096.000000,722.000000,3925.500000,18204.500000,13.200000
4000,8,38, 4152.959000,2080.726000,646.683000,1168.494000,257.056000, 4096.000000,732.200000,3925.500000,18204.500000,13.100000
4000,8,17, 3862.387000,1862.848000,628.544000,1141.511000,229.484000, 4096.000000,722.700000,3925.500000,18204.500000,13.100000
4000,8,18, 4656.963000,2363.573000,721.138000,1244.222000,328.030000, 4096.000000,742.000000,3925.500000,18204.500000,13.200000
4000,8,5, 4056.953000,1944.286000,638.763000,1160.408000,313.496000, 4096.000000,732.600000,3925.500000,18204.500000,13.200000
4000,8,2, 3937.394000,1841.542000,644.406000,1171.295000,280.151000, 4096.000000,732.100000,3925.500000,18204.500000,13.200000
4000,8,35, 4127.683000,1941.765000,649.208000,1191.202000,345.508000, 4096.000000,732.400000,3925.500000,18204.500000,13.200000
4000,8,26, 3959.618000,1866.679000,635.631000,1154.392000,302.916000, 4096.000000,732.200000,3925.500000,18204.500000,13.300000
4000,8,39, 3383.311000,1606.345000,544.520000,988.250000,244.196000, 4096.000000,721.600000,3925.500000,18204.500000,13.100000
4000,8,1, 4065.953000,1917.005000,647.880000,1179.788000,321.280000, 4096.000000,722.200000,3925.500000,18204.500000,13.300000
4000,8,32, 3949.223000,1894.648000,636.635000,1156.531000,261.409000, 4096.000000,732.500000,3925.500000,18204.500000,13.100000
4000,8,16, 3901.531000,1863.773000,630.294000,1142.752000,264.712000, 4096.000000,722.100000,3925.500000,18204.500000,13.300000
4000,8,42, 4282.131000,2089.959000,674.226000,1225.826000,292.120000, 4096.000000,731.700000,3925.500000,18204.500000,13.100000
4000,8,13, 3999.877000,1859.153000,646.766000,1175.706000,318.252000, 4096.000000,724.200000,3925.500000,18204.500000,13.100000
4000,8,14, 4111.635000,1907.485000,642.531000,1167.454000,394.165000, 4096.000000,731.300000,3925.500000,18204.500000,13.100000
4000,1,44, 3572.372000,1401.066000,610.757000,1101.443000,459.106000, 4096.000000,610.000000,3925.500000,18204.500000,13.200000
4000,1,50, 3850.540000,1561.323000,639.583000,1159.123000,490.511000, 4096.000000,587.600000,3925.500000,18204.500000,13.300000
4000,1,10, 3317.793000,1312.584000,548.652000,1005.992000,450.565000, 4096.000000,600.400000,3925.500000,18204.500000,13.200000
4000,1,22, 3691.572000,1424.090000,633.071000,1148.791000,485.620000, 4096.000000,587.600000,3925.500000,18204.500000,13.400000
4000,1,31, 4009.807000,1707.727000,638.956000,1165.382000,497.742000, 4096.000000,609.600000,3925.500000,18204.500000,13.300000
4000,1,15, 3021.400000,1160.258000,516.165000,944.335000,400.642000, 4096.000000,589.400000,3925.500000,18204.500000,13.300000
4000,1,41, 3965.815000,1663.331000,632.687000,1146.232000,523.565000, 4096.000000,598.400000,3925.500000,18204.500000,13.100000
4000,1,48, 3876.604000,1554.759000,648.018000,1180.549000,493.278000, 4096.000000,598.800000,3925.500000,18204.500000,13.100000
4000,1,12, 3556.355000,1402.739000,613.128000,1112.379000,428.109000, 4096.000000,590.700000,3925.500000,18204.500000,13.200000
4000,1,6, 3624.209000,1407.983000,609.934000,1106.268000,500.024000, 4096.000000,599.500000,3925.500000,18204.500000,13.200000
4000,1,49, 3552.019000,1422.319000,613.279000,1109.756000,406.665000, 4096.000000,589.400000,3925.500000,18204.500000,13.300000
4000,1,27, 3211.239000,1178.508000,553.927000,1011.675000,467.129000, 4096.000000,589.900000,3925.500000,18204.500000,13.100000
4000,1,47, 3548.691000,1380.835000,613.040000,1109.373000,445.443000, 4096.000000,588.600000,3925.500000,18204.500000,13.400000
4000,1,45, 3712.125000,1422.082000,617.659000,1121.151000,551.233000, 4096.000000,578.800000,3925.500000,18204.500000,13.300000
4000,1,28, 3179.171000,1215.916000,512.007000,935.615000,515.633000, 4096.000000,590.000000,3925.500000,18204.500000,13.200000
4000,1,7, 3407.960000,1179.749000,595.115000,1087.681000,545.415000, 4096.000000,598.800000,3925.500000,18204.500000,13.200000
4000,1,36, 2936.012000,1128.881000,506.996000,933.757000,366.378000, 4096.000000,588.700000,3925.500000,18204.500000,13.100000
4000,1,46, 3859.578000,1577.539000,628.947000,1139.404000,513.688000, 4096.000000,598.600000,3925.500000,18204.500000,13.200000
4000,1,33, 3327.133000,1197.212000,587.764000,1070.490000,471.667000, 4096.000000,589.100000,3925.500000,18204.500000,13.100000
4000,1,4, 3721.068000,1532.394000,634.382000,1154.255000,400.037000, 4096.000000,599.300000,3925.500000,18204.500000,13.400000
4000,1,24, 4039.003000,1632.375000,624.452000,1137.795000,644.381000, 4096.000000,597.300000,3925.500000,18204.500000,13.300000
4000,1,11, 3571.035000,1388.484000,610.287000,1109.853000,462.411000, 4096.000000,588.500000,3925.500000,18204.500000,13.100000
4000,1,30, 3117.847000,1154.144000,545.794000,994.986000,422.923000, 4096.000000,600.000000,3925.500000,18204.500000,13.300000
4000,1,19, 2992.014000,1159.200000,520.452000,952.392000,359.970000, 4096.000000,588.000000,3925.500000,18204.500000,13.200000
4000,1,40, 3189.832000,1136.081000,587.639000,1074.112000,392.000000, 4096.000000,589.600000,3925.500000,18204.500000,13.200000
4000,1,43, 4022.608000,1626.925000,622.877000,1122.166000,650.640000, 4096.000000,610.400000,3925.500000,18204.500000,13.000000
4000,1,23, 3583.513000,1413.422000,625.554000,1137.089000,407.448000, 4096.000000,599.400000,3925.500000,18204.500000,13.300000
4000,1,25, 3664.607000,1402.729000,632.893000,1147.921000,481.064000, 4096.000000,589.700000,3925.500000,18204.500000,13.100000
4000,1,21, 3573.784000,1395.348000,614.329000,1113.804000,450.303000, 4096.000000,590.200000,3925.500000,18204.500000,13.200000
4000,1,34, 3090.475000,1163.775000,518.616000,947.613000,460.471000, 4096.000000,590.000000,3925.500000,18204.500000,13.200000
4000,1,8, 3029.041000,1174.167000,496.721000,906.178000,451.975000, 4096.000000,588.400000,3925.500000,18204.500000,13.200000
4000,1,29, 3148.182000,1183.737000,516.420000,945.846000,502.179000, 4096.000000,600.100000,3925.500000,18204.500000,13.200000
4000,1,20, 3130.773000,1191.343000,515.415000,945.396000,478.619000, 4096.000000,600.100000,3925.500000,18204.500000,13.200000
4000,1,3, 3837.890000,1559.799000,639.997000,1166.519000,471.575000, 4096.000000,630.300000,3925.500000,18204.500000,13.300000
4000,1,9, 3027.587000,1168.778000,508.761000,932.619000,417.429000, 4096.000000,589.300000,3925.500000,18204.500000,13.200000
4000,1,37, 3277.996000,1176.408000,556.080000,1016.930000,528.578000, 4096.000000,589.200000,3925.500000,18204.500000,13.100000
4000,1,38, 3283.382000,1189.739000,551.402000,1005.999000,536.242000, 4096.000000,599.600000,3925.500000,18204.500000,13.300000
4000,1,17, 2927.229000,1157.722000,510.317000,934.407000,324.783000, 4096.000000,599.800000,3925.500000,18204.500000,13.300000
4000,1,18, 2926.930000,1138.736000,498.176000,913.928000,376.090000, 4096.000000,599.800000,3925.500000,18204.500000,13.300000
4000,1,5, 3628.278000,1421.716000,606.365000,1096.404000,503.793000, 4096.000000,619.300000,3925.500000,18204.500000,13.300000
4000,1,2, 3585.924000,1395.122000,619.776000,1122.936000,448.090000, 4096.000000,600.300000,3925.500000,18204.500000,13.400000
4000,1,35, 3002.053000,1161.622000,500.347000,915.209000,424.875000, 4096.000000,608.900000,3925.500000,18204.500000,13.100000
4000,1,26, 3606.599000,1393.115000,614.779000,1112.856000,485.849000, 4096.000000,588.800000,3925.500000,18204.500000,13.300000
4000,1,39, 3146.567000,1170.063000,542.021000,987.672000,446.811000, 4096.000000,590.000000,3925.500000,18204.500000,13.300000
4000,1,1, 3620.463000,1403.648000,607.579000,1103.227000,506.009000, 4096.000000,609.900000,3925.500000,18204.500000,13.200000
