Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
ICS,0,32, 94.245000,80.121000,6.542000,6.321000,1.261000, 4096.000000,106.100000,4096.000000,8192.000000,17.600000
ICS,0,16, 108.740000,93.876000,6.933000,6.790000,1.141000, 4096.000000,79.700000,4096.000000,8192.000000,17.700000
ICS,0,42, 97.360000,83.821000,6.389000,6.196000,0.954000, 4096.000000,83.900000,4096.000000,8192.000000,17.600000
ICS,0,13, 97.083000,80.939000,6.430000,6.267000,3.447000, 4096.000000,83.900000,4096.000000,8192.000000,17.600000
ICS,0,14, 106.975000,91.318000,6.866000,6.663000,2.128000, 4096.000000,106.800000,4096.000000,8192.000000,17.500000
HPSS,0,44, 231.324000,177.256000,12.495000,21.146000,20.427000, 4096.000000,133.000000,4096.000000,8192.000000,17.900000
HPSS,0,50, 231.083000,177.218000,12.710000,21.720000,19.435000, 4096.000000,121.300000,4096.000000,8192.000000,17.700000
HPSS,0,10, 221.247000,169.986000,12.186000,20.682000,18.393000, 4096.000000,123.300000,4096.000000,8192.000000,17.900000
HPSS,0,22, 217.329000,165.178000,12.380000,21.323000,18.448000, 4096.000000,138.900000,4096.000000,8192.000000,17.800000
HPSS,0,31, 216.975000,167.461000,11.933000,20.157000,17.424000, 4096.000000,138.200000,4096.000000,8192.000000,17.900000
HPSS,0,15, 223.807000,173.228000,11.732000,20.008000,18.839000, 4096.000000,132.700000,4096.000000,8192.000000,17.800000
HPSS,0,41, 223.746000,169.625000,12.511000,21.068000,20.542000, 4096.000000,121.300000,4096.000000,8192.000000,17.900000
HPSS,0,48, 227.788000,172.884000,13.214000,22.403000,19.287000, 4096.000000,119.000000,4096.000000,8192.000000,17.800000
HPSS,0,12, 218.674000,167.475000,12.383000,20.843000,17.973000, 4096.000000,118.900000,4096.000000,8192.000000,18.000000
HPSS,0,6, 233.515000,178.186000,12.950000,22.235000,20.144000, 4096.000000,132.800000,4096.000000,8192.000000,17.900000
