Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,23,1,8,8,-814.7560009947676,5.0,1000,0,0.0
UAV,23,1,9,9,-814.6714202228039,-24.0,1340,0,0.0
UAV,25,1,0,0,-814.6360446760818,-39.0,1476,0,0.0
UAV,25,1,1,1,-814.7767083387384,10.0,0,0,0.0
UAV,25,1,2,2,-814.6834867651977,-18.0,1055,0,0.0
UAV,25,1,3,3,-814.743690431191,-4.0,1014,0,0.0
UAV,25,1,4,4,-814.7108301188514,-9.0,1375,0,0.0
UAV,25,1,5,5,-814.6801087672845,-26.0,86,0,0.0
UAV,25,1,6,6,-814.657777116246,-31.0,1358,0,0.0
UAV,25,1,7,7,-814.7023295312765,-13.0,1177,0,0.0
UAV,25,1,8,8,-814.7431155306928,3.0,0,0,0.0
UAV,25,1,9,9,-814.7591906946782,5.0,0,0,0.0
UAV,21,1,0,0,-814.776313751046,10.0,0,0,0.0
UAV,21,1,1,1,-814.7762841708977,10.0,0,0,0.0
UAV,21,1,2,2,-814.682114903646,-25.0,1365,0,0.0
UAV,21,1,3,3,-814.682114903646,-25.0,1365,0,0.0
UAV,21,1,4,4,-814.7559690225271,5.0,1000,0,0.0
UAV,21,1,5,5,-814.7358898829358,-3.0,0,0,0.0
UAV,21,1,6,6,-814.7372646187795,-7.0,1364,0,0.0
UAV,21,1,7,7,-814.7396695058453,2.0,0,0,0.0
UAV,21,1,8,8,-814.7150098321003,-9.0,1155,0,0.0
UAV,21,1,9,9,-814.7074286063586,-13.0,25,0,0.0
UAV,34,1,0,0,-814.772045271037,10.0,0,0,0.0
UAV,34,1,1,1,-814.6661123103235,-28.0,1381,0,0.0
UAV,34,1,2,2,-814.7512342580344,5.0,1000,0,0.0
UAV,34,1,3,3,-814.6734963187587,-21.0,1081,0,0.0
UAV,34,1,4,4,-814.7306707689501,0.0,1000,0,0.0
UAV,34,1,5,5,-814.718057953824,-13.0,2676,0,0.0
UAV,34,1,6,6,-814.7116068118922,-7.0,1238,0,0.0
UAV,34,1,7,7,-814.7308330205013,-3.0,1238,0,0.0
UAV,34,1,8,8,-814.6855346641975,-17.0,1244,0,0.0
UAV,34,1,9,9,-814.6889159113581,-16.0,1367,0,0.0
UAV,8,1,0,0,-814.7733151997219,10.0,1000,0,0.0
UAV,8,1,1,1,-814.6481002400578,-34.0,1384,0,0.0
UAV,8,1,2,2,-814.6635875362806,-25.0,1356,0,0.0
UAV,8,1,3,3,-814.7498549849641,5.0,1000,0,0.0
UAV,8,1,4,4,-814.6790688054565,-21.0,1223,0,0.0
UAV,8,1,5,5,-814.7301636193027,0.0,1000,0,0.0
UAV,8,1,6,6,-814.7247133104207,-4.0,1367,0,0.0
UAV,8,1,7,7,-814.7113577607051,-8.0,1238,0,0.0
UAV,8,1,8,8,-814.6889042857806,-16.0,1375,0,0.0
UAV,8,1,9,9,-814.6895811982575,-13.0,1238,0,0.0
UAV,29,1,0,0,-814.7767160468628,10.0,0,0,0.0
UAV,29,1,1,1,-814.7767160468628,10.0,0,0,0.0
UAV,29,1,2,2,-814.6957667514262,-18.0,1284,0,0.0
UAV,29,1,3,3,-814.7545901165959,5.0,1000,0,0.0
UAV,29,1,4,4,-814.7092362408373,-12.0,1019,0,0.0
UAV,29,1,5,5,-814.7354259900943,0.0,1000,0,0.0
UAV,29,1,6,6,-814.7116068118922,-7.0,1238,0,0.0
UAV,29,1,7,7,-814.733224617336,-3.0,0,0,0.0
UAV,29,1,8,8,-814.7017082760406,-16.0,0,0,0.0
UAV,29,1,9,9,-814.7168290742889,-6.0,5,0,0.0
UAV,20,1,0,0,-814.6622623851704,-34.0,1387,0,0.0
UAV,20,1,1,1,-814.6622623851704,-34.0,1387,0,0.0
UAV,20,1,2,2,-814.7715190357713,10.0,0,0,0.0
UAV,20,1,3,3,-814.7170496656895,-7.0,1000,0,0.0
UAV,20,1,4,4,-814.7354145167054,0.0,1000,0,0.0
UAV,20,1,5,5,-814.7513064093257,5.0,1000,0,0.0
UAV,20,1,6,6,-814.6749766743147,-25.0,114,0,0.0
UAV,20,1,7,7,-814.6882789455233,-22.0,1349,0,0.0
UAV,20,1,8,8,-814.7129904936897,-13.0,1184,0,0.0
UAV,20,1,9,9,-814.7010755157321,-16.0,1505,0,0.0
UAV,3,1,0,0,-814.6726720886899,-22.0,8,0,0.0
UAV,3,1,1,1,-814.7762375278257,10.0,0,0,0.0
UAV,3,1,2,2,-814.7331119085972,0.0,0,0,0.0
UAV,3,1,3,3,-814.6943531440264,-13.0,1238,0,0.0
UAV,3,1,4,4,-814.6868331098882,-19.0,21,0,0.0
UAV,3,1,5,5,-814.7312432609265,-5.0,1155,0,0.0
UAV,3,1,6,6,-814.756103615927,5.0,0,0,0.0
UAV,3,1,7,7,-814.7168959324588,-8.0,1,0,0.0
UAV,3,1,8,8,-814.7169956396428,-7.0,1000,0,0.0
UAV,3,1,9,9,-814.7443383101328,3.0,0,0,0.0
UAV,9,1,0,0,-814.7732665292205,10.0,1000,0,0.0
UAV,9,1,1,1,-814.7732665292205,10.0,1000,0,0.0
UAV,9,1,2,2,-814.6301271743577,-40.0,1500,0,0.0
UAV,9,1,3,3,-814.7055245053109,-17.0,2667,0,0.0
UAV,9,1,4,4,-814.7535751427304,4.0,1000,0,0.0
UAV,9,1,5,5,-814.7031131891963,-10.0,1244,0,0.0
UAV,9,1,6,6,-814.7219197957684,-5.0,1244,0,0.0
UAV,9,1,7,7,-814.6717790710208,-25.0,1481,0,0.0
