TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,OPAM,GAP,16,0.005403,0.005089,0.926857,0.613184,0.000000,0.000000,0.059723,0.000000,0.000000
1,OPAM,GAP,17,0.006358,0.005567,0.927726,0.409797,0.020408,0.041667,0.041690,0.040816,0.041667
1,OPAM,GAP,18,0.003786,0.003330,0.931451,0.356131,0.020408,0.041667,0.034573,0.040816,0.041667
1,OPAM,GAP,19,0.005097,0.004600,0.927018,0.510234,0.010204,0.020833,0.038114,0.020408,0.020833
1,OPAM,GAP,20,0.006232,0.005663,0.925642,0.406244,0.000000,0.000000,0.038710,0.000000,0.000000
1,OPAM,GAP,21,0.004288,0.004157,0.930594,0.481702,0.020408,0.041667,0.063025,0.040816,0.041667
1,OPAM,GAP,22,0.004007,0.003492,0.927263,0.401147,0.000000,0.000000,0.057724,0.000000,0.000000
1,OPAM,GAP,23,0.005761,0.004651,0.925209,0.494667,0.020408,0.041667,0.035596,0.040816,0.041667
1,OPAM,GAP,24,0.003947,0.003596,0.928597,0.649885,0.000000,0.000000,0.036288,0.000000,0.000000
1,OPAM,GAP,25,0.005495,0.004490,0.927749,0.395069,0.000000,0.000000,0.049993,0.000000,0.000000
1,OPAM,GAP,26,0.004099,0.003740,0.930949,0.449336,0.010204,0.020833,0.038736,0.020408,0.020833
1,OPAM,GAP,27,0.004492,0.004105,0.926250,0.543467,0.020408,0.041667,0.046799,0.040816,0.041667
1,OPAM,GAP,28,0.007462,0.007258,0.922349,0.353474,0.000000,0.000000,0.043353,0.000000,0.000000
1,OPAM,GAP,29,0.005342,0.004006,0.929157,0.583419,0.010204,0.020833,0.044721,0.020408,0.020833
1,OPAM,GAP,30,0.003637,0.002304,0.931894,0.468783,0.010204,0.020833,0.050777,0.020408,0.020833
1,OPAM,GAP,31,0.003535,0.003173,0.929803,0.492880,0.020408,0.041667,0.040099,0.040816,0.041667
1,OPAM,GAP,32,0.003202,0.002650,0.931687,0.530142,0.010204,0.020833,0.035207,0.020408,0.020833
1,OPAM,GAP,33,0.004458,0.004216,0.928276,0.305232,0.000000,0.000000,0.024919,0.000000,0.000000
1,OPAM,GAP,34,0.005267,0.005124,0.921194,0.371786,0.010204,0.020833,0.027261,0.020408,0.020833
1,OPAM,GAP,35,0.003239,0.003096,0.929055,0.398820,0.000000,0.000000,0.036664,0.000000,0.000000
1,OPAM,GAP,36,0.004772,0.004646,0.927805,0.355839,0.010204,0.020833,0.039355,0.020408,0.020833
