Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,11,1,0,0,-815.1117169165987,10.0,0,0,0.0
UAV,11,1,1,1,-814.9474869131307,4.0,1500,0,0.0
UAV,11,1,2,2,-814.7411212502035,-25.0,2616,0,0.0
UAV,11,1,3,3,-814.8001491635131,-3.0,0,0,0.0
UAV,30,1,0,0,-814.8335946198904,-13.0,0,0,0.0
UAV,30,1,1,1,-815.2545664517309,10.0,3500,0,0.0
UAV,30,1,2,2,-815.0370890021383,-1.0,0,0,0.0
UAV,30,1,3,3,-815.1279319460536,1.0,3597,0,0.0
UAV,30,1,4,4,-814.7969616791277,-22.0,440,0,0.0
UAV,30,1,5,5,-814.741892928229,-32.0,352,0,0.0
UAV,30,1,6,6,-814.8116741072977,-25.0,3500,0,0.0
UAV,30,1,7,7,-815.1481522625515,5.0,0,0,0.0
UAV,30,1,8,8,-815.0938158631825,-8.0,1000,0,0.0
UAV,30,1,9,9,-814.7590083887387,-42.0,309,0,0.0
UAV,30,1,10,10,-814.9393886622343,-9.0,0,0,0.0
UAV,19,1,0,0,-815.1979484841883,3.0,0,0,0.0
UAV,19,1,1,1,-814.9906087844956,-4.0,3513,0,0.0
UAV,19,1,2,2,-814.8698198944655,-8.0,3881,0,0.0
UAV,19,1,3,3,-815.6783196990899,10.0,1000,0,0.0
UAV,19,1,4,4,-814.7414575578448,-41.0,13,0,0.0
UAV,19,1,5,5,-814.8341556343353,-21.0,0,0,0.0
UAV,19,1,6,6,-814.7856304482739,-26.0,0,0,0.0
UAV,19,1,7,7,-815.3352847755912,4.0,0,0,0.0
UAV,19,1,8,8,-814.8585248286405,-16.0,1141,0,0.0
UAV,19,1,9,9,-814.822278759749,-22.0,0,0,0.0
UAV,40,1,0,0,-814.7389940440547,-32.0,0,0,0.0
UAV,40,1,1,1,-814.9705881815657,-1.0,3563,0,0.0
UAV,40,1,2,2,-815.7061300649359,10.0,3500,0,0.0
UAV,40,1,3,3,-814.8414519591157,-15.0,1,0,0.0
UAV,40,1,4,4,-814.774958299072,-20.0,0,0,0.0
UAV,40,1,5,5,-815.1752478215645,3.0,0,0,0.0
UAV,40,1,6,6,-815.2365603144201,5.0,0,0,0.0
UAV,40,1,7,7,-814.9379102632763,-7.0,0,0,0.0
UAV,40,1,8,8,-814.8532808212204,-19.0,3611,0,0.0
UAV,40,1,9,9,-814.7658720833598,-28.0,3031,0,0.0
UAV,40,1,10,10,-814.9851060617309,-6.0,0,0,0.0
UAV,40,1,11,11,-814.7283028758443,-39.0,3756,0,0.0
UAV,43,1,0,0,-814.759691667531,-22.0,2735,0,0.0
UAV,43,1,1,1,-815.2307317576767,5.0,0,0,0.0
UAV,43,1,2,2,-814.7443638214933,-26.0,3524,0,0.0
UAV,43,1,3,3,-814.7192120636114,-27.0,1216,0,0.0
UAV,43,1,4,4,-815.6110265410316,10.0,3500,0,0.0
UAV,43,1,5,5,-814.7283396781041,-48.0,1783,0,0.0
UAV,43,1,6,6,-814.7814617484553,-13.0,1000,0,0.0
UAV,43,1,7,7,-814.9833124033715,1.0,14,0,0.0
UAV,43,1,8,8,-814.9747911896449,-5.0,0,0,0.0
UAV,43,1,9,9,-814.9679151835192,-12.0,3525,0,0.0
UAV,23,1,0,0,-814.857884468058,-9.0,0,0,0.0
UAV,23,1,1,1,-815.1446636773188,10.0,2000,0,0.0
UAV,23,1,2,2,-814.7448895736226,-21.0,200,0,0.0
