Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,44,39,3,3,-802.947578412437,-22.0,82,0,0.0
UAV,44,39,4,4,-803.3196569934715,4.0,0,0,0.0
UAV,44,39,5,5,-802.9177125429288,-31.0,40,0,0.0
UAV,44,39,6,6,-803.1454428552715,-3.0,50,0,0.0
UAV,44,40,0,0,-801.9667855453039,10.0,0,0,0.0
UAV,44,40,1,1,-801.2136147586308,-4.0,0,0,0.0
UAV,44,40,2,2,-801.2069815512588,-20.0,0,0,0.0
UAV,44,40,3,3,-801.2202558739438,-22.0,70,0,0.0
UAV,44,40,4,4,-801.5459789158198,4.0,0,0,0.0
UAV,44,40,5,5,-801.17491314801,-31.0,40,0,0.0
UAV,44,40,6,6,-801.3475079869924,-3.0,50,0,0.0
UAV,44,41,0,0,-801.1052053585535,10.0,0,0,0.0
UAV,44,41,1,1,-800.3558823901233,-4.0,0,0,0.0
UAV,44,41,2,2,-800.363136812538,-20.0,0,0,0.0
UAV,44,41,3,3,-800.4223085268793,-22.0,76,0,0.0
UAV,44,41,4,4,-800.7186019748699,4.0,0,0,0.0
UAV,44,41,5,5,-800.2718276163249,-31.0,40,0,0.0
UAV,44,41,6,6,-800.5147349189567,-3.0,50,0,0.0
UAV,44,42,0,0,-799.5193018972698,10.0,0,0,0.0
UAV,44,42,1,1,-798.7322062948946,-4.0,0,0,0.0
UAV,44,42,2,2,-798.6986892126382,-20.0,0,0,0.0
UAV,44,42,3,3,-798.6958871012127,-22.0,82,0,0.0
UAV,44,42,4,4,-799.0848722272148,4.0,0,0,0.0
UAV,44,42,5,5,-798.6655032345328,-31.0,31,0,0.0
UAV,44,42,6,6,-798.8630798690994,-3.0,58,0,0.0
UAV,44,43,0,0,-802.8603942831649,10.0,0,0,0.0
UAV,44,43,1,1,-802.0557913973479,-4.0,0,0,0.0
UAV,44,43,2,2,-802.0404794020288,-20.0,0,0,0.0
UAV,44,43,3,3,-802.1013121634221,-22.0,70,0,0.0
UAV,44,43,4,4,-802.4007666832384,4.0,0,0,0.0
UAV,44,43,5,5,-801.990720299334,-31.0,41,0,0.0
UAV,44,43,6,6,-802.2262855080102,-3.0,51,0,0.0
UAV,44,44,0,0,-804.623212778949,10.0,0,0,0.0
UAV,44,44,1,1,-803.8833800654819,-4.0,0,0,0.0
UAV,44,44,2,2,-803.8298545095179,-20.0,0,0,0.0
UAV,44,44,3,3,-803.8673296883294,-22.0,80,0,0.0
UAV,44,44,4,4,-804.1908031640315,4.0,0,0,0.0
UAV,44,44,5,5,-803.8158935909963,-31.0,41,0,0.0
UAV,44,44,6,6,-804.0145907144333,-3.0,50,0,0.0
