Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
CCS,0,37,1000,2,2.390882e+01,0,9531,-2.390865e+01,-9.0,3,0,0.3734483703089011
CCS,0,37,1000,2,2.390882e+01,1,6656,-2.390882e+01,-6.0,4,0,0.20239908869663636
CCS,0,37,1000,2,2.390882e+01,2,6098,-2.390308e+01,-15.0,1,0,Infinity
CCS,0,37,1000,2,2.390882e+01,3,5577,-2.390888e+01,-5.0,2,0,0.1238833897556204
CCS,0,37,1000,2,2.390882e+01,4,2105,-2.390528e+01,-10.0,1,0,0.2983252912006537
CCS,0,37,1000,2,2.390882e+01,5,2095,-2.390937e+01,-4.0,4,0,0.3632438657241528
CCS,0,37,1000,2,2.390882e+01,6,1621,-2.390472e+01,-11.0,1,0,0.3517962359117682
CCS,0,37,1000,2,2.390882e+01,7,1197,-2.392242e+01,6.0,4,0,Infinity
CCS,0,37,1000,2,2.390882e+01,8,755,-2.390946e+01,2.0,3,0,1.1508720040237104
CCS,0,9,0,0,2.400554e+01,9,1,-2.396809e+01,-21.0,0,2,Infinity
CCS,0,9,1000,2,2.399161e+01,0,7447,-2.390810e+01,-8.0,3,0,0.5694785630000883
CCS,0,9,1000,2,2.399161e+01,1,6431,-2.392242e+01,6.0,4,0,Infinity
CCS,0,9,1000,2,2.399161e+01,2,5592,-2.390445e+01,-14.0,2,0,0.2415181787659241
CCS,0,9,1000,2,2.399161e+01,3,4484,-2.390898e+01,1.0,4,0,0.548067266374176
CCS,0,9,1000,2,2.399161e+01,4,3828,-2.390946e+01,2.0,3,0,0.21562538000130013
CCS,0,9,1000,2,2.399161e+01,5,2371,-2.390946e+01,2.0,3,0,0.732667679676869
CCS,0,9,1000,2,2.399161e+01,6,1893,-2.390722e+01,-9.0,3,0,0.33488973232588803
CCS,0,9,1000,2,2.399161e+01,7,1574,-2.390350e+01,-15.0,1,0,Infinity
CCS,0,9,1000,2,2.399161e+01,8,731,-2.390446e+01,-11.0,2,0,0.384278303109975
CCS,0,36,0,0,2.394927e+01,3,1,-2.396809e+01,-21.0,0,1,Infinity
CCS,0,36,1000,2,2.390888e+01,0,6112,-2.392242e+01,6.0,4,0,Infinity
CCS,0,36,1000,2,2.390888e+01,1,5902,-2.390840e+01,-7.0,3,0,0.493363762635592
CCS,0,36,1000,2,2.390888e+01,2,2744,-2.390308e+01,-14.0,1,0,Infinity
CCS,0,36,1000,2,2.390888e+01,3,2954,-2.391123e+01,-1.0,3,0,1.1700987325130972
CCS,0,36,1000,2,2.390888e+01,4,1015,-2.390611e+01,-13.0,2,0,0.6253903793901177
CCS,0,36,1000,2,2.390888e+01,5,2084,-2.390946e+01,-4.0,3,0,0.37139728424176754
