Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
GAP,0,23, 3015.110000,2224.769000,211.122000,358.783000,220.436000, 4096.000000,1553.500000,3925.500000,18204.500000,12.600000
GAP,0,25, 1638.840000,1211.571000,137.419000,234.379000,55.471000, 4096.000000,552.500000,3925.500000,18204.500000,12.800000
GAP,0,21, 2129.174000,1540.292000,169.204000,290.846000,128.832000, 4096.000000,440.800000,3925.500000,18204.500000,12.600000
GAP,0,34, 2024.919000,1502.275000,162.966000,281.518000,78.160000, 4096.000000,461.600000,3925.500000,18204.500000,12.700000
GAP,0,8, 1670.840000,1234.018000,137.047000,235.362000,64.413000, 4096.000000,558.000000,3925.500000,18204.500000,12.500000
GAP,0,29, 2325.737000,1666.213000,192.439000,333.300000,133.785000, 4096.000000,555.500000,3925.500000,18204.500000,12.700000
GAP,0,20, 2211.783000,1598.209000,188.174000,325.472000,99.928000, 4096.000000,569.600000,3925.500000,18204.500000,12.700000
GAP,0,3, 2133.951000,1574.961000,169.533000,291.978000,97.479000, 4096.000000,461.800000,3925.500000,18204.500000,12.800000
GAP,0,9, 2182.260000,1662.574000,158.301000,255.524000,105.861000, 4096.000000,2928.100000,3925.500000,18204.500000,12.700000
GAP,0,37, 1682.708000,1247.117000,135.018000,231.696000,68.877000, 4096.000000,594.000000,3925.500000,18204.500000,12.800000
GAP,0,38, 1858.275000,1414.272000,135.848000,236.113000,72.042000, 4096.000000,569.100000,3925.500000,18204.500000,12.700000
GAP,0,17, 2238.868000,1645.147000,168.356000,291.359000,134.006000, 4096.000000,446.800000,3925.500000,18204.500000,12.600000
GAP,0,18, 2089.272000,1527.411000,167.870000,288.912000,105.079000, 4096.000000,484.900000,3925.500000,18204.500000,12.700000
GAP,0,5, 2634.279000,1794.045000,270.131000,392.263000,177.840000, 4096.000000,1275.300000,3925.500000,18204.500000,12.800000
GAP,0,2, 2059.055000,1503.855000,167.969000,291.376000,95.855000, 4096.000000,605.600000,3925.500000,18204.500000,12.900000
GAP,0,35, 2131.825000,1551.132000,169.408000,290.730000,120.555000, 4096.000000,440.800000,3925.500000,18204.500000,12.800000
GAP,0,26, 1682.570000,1226.439000,141.312000,238.013000,76.806000, 4096.000000,590.200000,3925.500000,18204.500000,12.700000
GAP,0,39, 1772.186000,1304.172000,139.171000,237.546000,91.297000, 4096.000000,583.300000,3925.500000,18204.500000,12.800000
GAP,0,1, 2166.991000,1597.271000,186.623000,308.877000,74.220000, 4096.000000,1026.600000,3925.500000,18204.500000,13.100000
GAP,0,32, 2096.836000,1517.645000,169.427000,289.299000,120.465000, 4096.000000,505.600000,3925.500000,18204.500000,12.800000
GAP,0,16, 2384.144000,1818.016000,182.634000,314.095000,69.399000, 4096.000000,1523.700000,3925.500000,18204.500000,12.500000
GAP,0,42, 2018.928000,1481.981000,169.045000,292.548000,75.354000, 4096.000000,441.000000,3925.500000,18204.500000,12.500000
GAP,0,13, 2026.024000,1476.925000,168.443000,291.629000,89.027000, 4096.000000,517.200000,3925.500000,18204.500000,12.700000
GAP,0,14, 2311.949000,1711.559000,174.851000,294.053000,131.486000, 4096.000000,576.900000,3925.500000,18204.500000,12.700000
GAP,0,44, 2473.162000,1787.470000,193.096000,313.171000,179.425000, 4096.000000,661.600000,3925.500000,18204.500000,13.100000
GAP,0,50, 1909.407000,1410.216000,137.410000,235.805000,125.976000, 4096.000000,712.100000,3925.500000,18204.500000,13.200000
GAP,0,10, 1871.735000,1385.426000,136.607000,235.813000,113.889000, 4096.000000,672.200000,3925.500000,18204.500000,13.000000
GAP,0,22, 2908.342000,2228.214000,192.573000,320.177000,167.378000, 4096.000000,1999.300000,3925.500000,18204.500000,13.100000
GAP,0,31, 2138.109000,1554.582000,165.804000,282.563000,135.160000, 4096.000000,461.300000,3925.500000,18204.500000,13.200000
GAP,0,15, 2393.596000,1741.325000,187.390000,322.021000,142.860000, 4096.000000,655.200000,3925.500000,18204.500000,13.200000
GAP,0,41, 2248.614000,1638.251000,168.433000,286.697000,155.233000, 4096.000000,452.000000,3925.500000,18204.500000,13.200000
GAP,0,48, 1909.237000,1416.424000,135.922000,235.812000,121.079000, 4096.000000,713.500000,3925.500000,18204.500000,13.000000
GAP,0,12, 2208.840000,1600.270000,171.250000,293.247000,144.073000, 4096.000000,516.900000,3925.500000,18204.500000,13.200000
GAP,0,6, 2235.845000,1643.518000,159.811000,269.874000,162.642000, 4096.000000,483.100000,3925.500000,18204.500000,13.200000
GAP,0,49, 1840.490000,1338.745000,139.459000,232.761000,129.525000, 4096.000000,691.600000,3925.500000,18204.500000,13.300000
GAP,0,27, 2335.796000,1696.530000,186.677000,320.549000,132.040000, 4096.000000,632.100000,3925.500000,18204.500000,13.200000
GAP,0,47, 2648.068000,1981.419000,195.791000,323.944000,146.914000, 4096.000000,1510.000000,3925.500000,18204.500000,13.200000
GAP,0,45, 2662.637000,1964.995000,206.077000,336.618000,154.947000, 4096.000000,546.800000,3925.500000,18204.500000,13.200000
GAP,0,28, 2346.371000,1680.953000,191.822000,329.932000,143.664000, 4096.000000,569.200000,3925.500000,18204.500000,13.200000
GAP,0,7, 2455.112000,1771.592000,189.365000,325.403000,168.752000, 4096.000000,677.100000,3925.500000,18204.500000,13.000000
GAP,0,36, 2462.583000,1783.361000,196.115000,332.638000,150.469000, 4096.000000,650.100000,3925.500000,18204.500000,13.100000
GAP,0,46, 2425.387000,1784.752000,187.775000,303.134000,149.726000, 4096.000000,470.400000,3925.500000,18204.500000,13.300000
GAP,0,33, 2233.854000,1646.786000,168.348000,286.325000,132.395000, 4096.000000,442.400000,3925.500000,18204.500000,13.300000
GAP,0,4, 2214.635000,1605.472000,168.779000,288.325000,152.059000, 4096.000000,539.800000,3925.500000,18204.500000,13.200000
GAP,0,24, 2147.218000,1562.847000,168.349000,288.309000,127.713000, 4096.000000,452.400000,3925.500000,18204.500000,13.200000
GAP,0,11, 2308.431000,1648.141000,192.527000,329.874000,137.889000, 4096.000000,627.300000,3925.500000,18204.500000,13.200000
GAP,0,30, 2523.966000,1825.951000,197.298000,311.662000,189.055000, 4096.000000,1311.100000,3925.500000,18204.500000,13.300000
GAP,0,19, 2717.852000,1977.351000,214.471000,342.796000,183.234000, 4096.000000,993.800000,3925.500000,18204.500000,13.300000
GAP,0,40, 2584.605000,1985.341000,168.532000,264.691000,166.041000, 4096.000000,3518.400000,3925.500000,18204.500000,13.100000
GAP,0,43, 2179.176000,1582.940000,169.726000,290.048000,136.462000, 4096.000000,498.000000,3925.500000,18204.500000,13.200000
GAP,0,23, 1776.575000,1314.481000,138.328000,234.225000,89.541000, 4096.000000,642.100000,3925.500000,18204.500000,13.200000
GAP,0,25, 2240.428000,1622.979000,169.979000,292.572000,154.898000, 4096.000000,450.000000,3925.500000,18204.500000,13.200000
GAP,0,21, 2653.273000,2007.063000,192.335000,312.998000,140.877000, 4096.000000,1487.900000,3925.500000,18204.500000,13.100000
GAP,0,34, 2183.854000,1579.909000,169.132000,286.646000,148.167000, 4096.000000,579.400000,3925.500000,18204.500000,13.200000
GAP,0,8, 1930.276000,1408.872000,142.704000,237.333000,141.367000, 4096.000000,693.500000,3925.500000,18204.500000,13.300000
GAP,0,29, 2434.076000,1771.277000,188.246000,324.480000,150.073000, 4096.000000,667.000000,3925.500000,18204.500000,13.200000
