Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
9,8,50, 6421.870000,1737.914000,1234.785000,2253.108000,1196.063000, 4096.000000,679.300000,3925.500000,18204.500000,13.100000
9,8,10, 5223.715000,1482.069000,995.268000,1809.404000,936.974000, 4096.000000,688.800000,3925.500000,18204.500000,13.300000
9,8,22, 5733.277000,1517.416000,1161.212000,2102.030000,952.619000, 4096.000000,729.000000,3925.500000,18204.500000,13.100000
9,8,31, 6167.808000,1575.948000,1178.705000,2161.299000,1251.856000, 4096.000000,719.900000,3925.500000,18204.500000,13.100000
9,8,15, 5171.567000,1316.075000,984.058000,1796.995000,1074.439000, 4096.000000,700.000000,3925.500000,18204.500000,13.100000
9,8,41, 6287.753000,1591.328000,1189.247000,2173.074000,1334.104000, 4096.000000,709.500000,3925.500000,18204.500000,13.100000
9,8,48, 6588.144000,1744.980000,1300.144000,2293.305000,1249.715000, 4096.000000,720.600000,3925.500000,18204.500000,13.100000
9,8,12, 6136.043000,1570.072000,1180.517000,2142.833000,1242.621000, 4096.000000,719.600000,3925.500000,18204.500000,13.100000
9,8,6, 6223.809000,1571.707000,1215.038000,2215.106000,1221.958000, 4096.000000,689.500000,3925.500000,18204.500000,13.100000
9,8,49, 4969.310000,1374.843000,1009.629000,1837.816000,747.022000, 4096.000000,710.700000,3925.500000,18204.500000,13.100000
9,8,27, 6329.164000,1610.081000,1215.710000,2216.478000,1286.895000, 4096.000000,719.700000,3925.500000,18204.500000,13.200000
9,8,47, 5728.352000,1332.676000,1121.051000,2037.036000,1237.589000, 4096.000000,710.100000,3925.500000,18204.500000,13.200000
9,8,45, 6821.055000,1811.363000,1234.676000,2257.289000,1517.727000, 4096.000000,699.000000,3925.500000,18204.500000,13.100000
9,8,28, 6170.587000,1570.625000,1186.870000,2172.057000,1241.035000, 4096.000000,719.500000,3925.500000,18204.500000,13.100000
9,8,7, 6621.581000,1687.125000,1252.150000,2306.390000,1375.916000, 4096.000000,710.100000,3925.500000,18204.500000,13.100000
9,8,36, 4912.232000,1196.268000,1119.587000,2043.567000,552.810000, 4096.000000,710.300000,3925.500000,18204.500000,13.100000
9,8,46, 5704.472000,1273.670000,1158.944000,2107.677000,1164.181000, 4096.000000,699.300000,3925.500000,18204.500000,13.200000
9,8,33, 6238.786000,1573.844000,1208.792000,2200.299000,1255.851000, 4096.000000,709.600000,3925.500000,18204.500000,13.100000
