Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
15,9,49,1000,2,3.301348e+02,3,4373,-9.358035e+02,14.0,510,0,0.5238722539113014
15,9,49,1000,2,3.301348e+02,4,9258,-3.359275e+02,-26.0,0,0,0.5231498230090081
15,9,49,1000,2,3.301348e+02,5,9155,-8.859217e+02,8.0,403,0,0.4907361650621891
15,9,49,1000,2,3.301348e+02,6,8500,-3.483679e+02,-11.0,31,0,0.4667735893093812
15,9,49,1000,2,3.301348e+02,7,2894,-6.233493e+02,7.0,385,0,0.3673536780478369
15,9,49,1000,2,3.301348e+02,8,5684,-5.194917e+02,4.0,172,0,0.3631207661619449
15,9,49,1000,2,3.301348e+02,9,7363,-4.367224e+02,-4.0,90,0,0.2537534788699085
15,9,27,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,27,1000,2,3.295548e+02,0,10007,-5.163011e+02,2.0,172,0,0.4207583073120953
15,9,27,1000,2,3.295548e+02,1,9894,-3.293362e+02,-33.0,0,0,Infinity
15,9,27,1000,2,3.295548e+02,2,2354,-1.132428e+03,21.0,637,0,Infinity
15,9,27,1000,2,3.295548e+02,3,9688,-6.067432e+02,7.0,384,0,0.569637590126791
15,9,27,1000,2,3.295548e+02,4,9083,-9.190957e+02,14.0,509,0,0.5494079013489155
15,9,27,1000,2,3.295548e+02,5,9818,-8.696680e+02,9.0,402,0,0.518567047610627
15,9,27,1000,2,3.295548e+02,6,9816,-3.345866e+02,-17.0,0,0,0.4425844777449666
15,9,27,1000,2,3.295548e+02,7,9776,-4.324283e+02,-4.0,90,0,0.4383700307793267
15,9,27,1000,2,3.295548e+02,8,9645,-3.575866e+02,-11.0,51,0,0.36257199540408563
15,9,47,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,47,1000,2,3.296939e+02,0,9973,-3.294755e+02,-33.0,0,0,Infinity
15,9,47,1000,2,3.296939e+02,1,1402,-1.132008e+03,21.0,637,0,Infinity
15,9,47,1000,2,3.296939e+02,2,1024,-6.184920e+02,7.0,395,0,0.5752098427762649
15,9,47,1000,2,3.296939e+02,3,1686,-9.193325e+02,14.0,509,0,0.5229556096674192
15,9,47,1000,2,3.296939e+02,4,773,-8.757977e+02,10.0,402,0,0.5044937486785068
15,9,47,1000,2,3.296939e+02,5,9203,-4.386343e+02,-3.0,93,0,0.41925402322738015
15,9,47,1000,2,3.296939e+02,6,9740,-3.594223e+02,-10.0,30,0,0.36249668141495384
15,9,47,1000,2,3.296939e+02,7,9670,-3.409212e+02,-16.0,25,0,0.3297819300064546
15,9,47,1000,2,3.296939e+02,8,9289,-3.325490e+02,-26.0,0,0,0.32907691146214485
15,9,47,1000,2,3.296939e+02,9,9308,-5.330669e+02,2.0,170,0,0.2183761024386373
15,9,45,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,45,1000,2,3.300235e+02,0,8102,-3.294761e+02,-40.0,0,0,Infinity
15,9,45,1000,2,3.300235e+02,1,6513,-1.132006e+03,21.0,637,0,Infinity
15,9,45,1000,2,3.300235e+02,2,6243,-1.132006e+03,21.0,637,0,Infinity
15,9,45,1000,2,3.300235e+02,3,6617,-6.066413e+02,7.0,384,0,0.5140887234553051
15,9,45,1000,2,3.300235e+02,4,6711,-8.800450e+02,10.0,402,0,0.5040905848121694
15,9,45,1000,2,3.300235e+02,5,6524,-9.190955e+02,14.0,509,0,0.4942864472466363
15,9,45,1000,2,3.300235e+02,6,8545,-3.315089e+02,-22.0,0,0,0.39612708396768703
15,9,45,1000,2,3.300235e+02,7,9870,-3.492630e+02,-11.0,28,0,0.2926094334205277
15,9,45,1000,2,3.300235e+02,8,9937,-4.480522e+02,-7.0,110,0,0.2780505645278234
15,9,45,1000,2,3.300235e+02,9,9866,-4.540009e+02,-2.0,110,0,0.21924271681052598
15,9,28,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,28,1000,2,3.305241e+02,0,9124,-1.148714e+03,21.0,638,0,Infinity
15,9,28,1000,2,3.305241e+02,1,8626,-1.148714e+03,21.0,638,0,Infinity
15,9,28,1000,2,3.305241e+02,2,3191,-3.293359e+02,-49.0,0,0,Infinity
15,9,28,1000,2,3.305241e+02,3,9586,-3.312569e+02,-28.0,0,0,0.5426556905310587
15,9,28,1000,2,3.305241e+02,4,9074,-8.860270e+02,8.0,403,0,0.4813309115432346
15,9,28,1000,2,3.305241e+02,5,9960,-3.525817e+02,-13.0,28,0,0.4637023048742186
15,9,28,1000,2,3.305241e+02,6,7198,-6.233493e+02,7.0,385,0,0.42058182359611307
15,9,28,1000,2,3.305241e+02,7,7065,-9.358035e+02,14.0,510,0,0.3455584374454259
15,9,28,1000,2,3.305241e+02,8,8789,-5.394940e+02,0.0,322,0,0.33371443068055495
15,9,28,1000,2,3.305241e+02,9,9829,-4.419802e+02,-5.0,93,0,0.28245481551401164
15,9,7,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,7,1000,2,3.300048e+02,0,8203,-1.132243e+03,21.0,637,0,Infinity
15,9,7,1000,2,3.300048e+02,1,4891,-3.293359e+02,-42.0,0,0,Infinity
15,9,7,1000,2,3.300048e+02,2,9533,-6.067450e+02,7.0,384,0,0.5324085937238267
15,9,7,1000,2,3.300048e+02,3,8745,-9.190955e+02,14.0,509,0,0.47526993977878523
15,9,7,1000,2,3.300048e+02,4,8283,-8.692137e+02,8.0,402,0,0.4014464952970227
15,9,7,1000,2,3.300048e+02,5,9949,-3.309319e+02,-30.0,0,0,0.3825307529588262
15,9,7,1000,2,3.300048e+02,6,9256,-3.581676e+02,-10.0,30,0,0.368969065423303
15,9,7,1000,2,3.300048e+02,7,9589,-3.433478e+02,-19.0,23,0,0.351381685732295
15,9,7,1000,2,3.300048e+02,8,9249,-5.182064e+02,2.0,172,0,0.33070377914541926
15,9,7,1000,2,3.300048e+02,9,9449,-4.356827e+02,-3.0,68,0,0.24873413104556774
15,9,36,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,36,1000,2,3.302321e+02,0,9691,-1.148714e+03,21.0,638,0,Infinity
15,9,36,1000,2,3.302321e+02,1,9602,-3.296259e+02,-41.0,0,0,Infinity
15,9,36,1000,2,3.302321e+02,2,4665,-1.148714e+03,21.0,638,0,Infinity
15,9,36,1000,2,3.302321e+02,3,784,-8.858883e+02,8.0,403,0,0.4943691421961951
